month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
202110,21145,"mccracken, ky",188900,-0.121,-0.055,94,0.033,-0.4535,56,0.108910891,-0.2,52,0.4444,0.0833,0,,,28,-0.125,-0.4615,117,-0.0331,-0.0331,96.29817444,-0.0358,0.0217,1920,-0.0588,-0.0337,290626.4896,-0.0387,0.1586,211,-0.0047,-0.2799,1.244680851,-0.085,0.5412
202110,36009,"cattaraugus, ny",120000,0.0004,-0.0762,181,-0.0163,-0.3092,90,0.118012422,0.578947368,60,-0.0625,-0.1176,0,,-1,32,0.3333,-0.2,191,0.0552,-0.1239,86.73611111,-0.0254,-0.0558,1612,0.0047,0.0075,187713.7889,0.0003,-0.1414,372,0.0192,-0.225,1.055248619,0.0716,0.2232
202110,54049,"marion, wv",175000,0.0174,0.1674,98,-0.0485,-0.2519,65,0.262135922,-0.21686747,40,-0.0909,-0.2857,4,,,36,0,-0.3077,110,-0.0984,-0.0517,99.0254329,0.0118,0.0987,1711,0.0891,0.0065,184913.6754,0.033,0.0395,208,-0.0756,-0.1579,1.12244898,-0.062,0.237
202110,48099,"coryell, tx",219999,0.0115,0.1706,99,-0.1951,-0.0481,45,0.2,-0.181818182,56,-0.5,-0.1765,0,,,24,-0.25,0.2,161,-0.0529,0.0255,124.1134752,0.0017,0.1499,1816,0.0401,-0.0216,315160.5124,0.0312,0.204,260,-0.1126,-0.0038,1.626262626,0.2441,0.1166
202110,50027,"windsor, vt",375000,-0.0602,0.0745,184,-0.1024,-0.5093,78,0.106382979,0.083333333,92,0.4375,-0.1154,0,,-1,32,-0.2727,-0.3333,189,0.0053,-0.3505,191.5422886,0.0089,0.0935,2011,-0.0362,-0.0049,683493.9394,0.0406,0.2873,373,-0.0509,-0.4399,1.027173913,0.1101,0.2512
202110,55131,"washington, wi",409000,0.0556,0.0823,185,-0.1106,0.0278,41,0.261538462,-0.068181818,120,-0.3478,0.0345,0,-1,,64,-0.2,0.3333,254,-0.0487,0.0453,170.0949367,-0.0047,0.1449,1901,0.0011,-0.07,493170.8559,0.0377,0.0117,439,-0.0758,0.0378,1.372972973,0.0893,0.023
202110,6103,"tehama, ca",420000,0.0436,0.1351,223,0.0183,-0.063,49,0.088888889,-0.109090909,108,-0.069,0.0385,0,,-1,56,-0.0667,-0.0667,104,-0.1186,-0.2464,244.2307692,0.049,0.1798,1774,0.0272,-0.0144,604486.5331,0.0373,0.2313,327,-0.0297,-0.1303,0.466367713,-0.0724,-0.1135
202110,20155,"reno, ks",109900,0.0014,0.0477,77,0.1159,-0.3475,37,-0.063291139,-0.159090909,64,0.3333,0.2308,0,,,40,0.4286,0.4286,92,-0.1636,0,77.68273717,0.0632,0.0726,1488,-0.0735,-0.0843,164100.4222,0.0252,-0.0227,169,-0.0559,-0.1952,1.194805195,-0.3994,0.4151
202110,5031,"craighead, ar",199900,-0.0011,-0.1116,261,-0.1031,-0.2627,41,-0.046511628,-0.108695652,136,-0.0811,-0.1707,0,-1,-1,60,-0.1667,0.0714,116,0.1154,10.6,111.4583333,0.0295,0.0316,1858,0.0706,-0.1152,295008.3849,0.0126,0.0333,377,-0.0456,0.0357,0.444444444,0.0871,0.4162
202110,13153,"houston, ga",255990,-0.0602,-0.0039,492,0.1855,0.2362,34,-0.244444444,-0.32,292,-0.1205,0.1774,52,2.25,-0.1875,64,-0.1111,-0.1579,632,-0.4874,-0.3047,126.3377609,0.035,0.2287,2009,-0.1043,-0.1411,285395.5729,-0.02,0.1001,1124,-0.318,-0.14,1.284552846,-1.6865,-0.9994
202110,34021,"mercer, nj",355000,-0.0667,-0.1647,742,-0.0548,-0.0364,46,-0.070707071,-0.115384615,456,0.0179,0.0364,12,0.5,-0.4,132,-0.1316,-0.2667,1018,-0.0342,0.0716,184.2975207,-0.0342,0.0032,1456,0.0014,-0.1122,567437.4167,-0.0199,-0.0858,1760,-0.043,0.0233,1.371967655,0.0293,0.1382
202110,39155,"trumbull, oh",134900,0.0381,0.0715,257,-0.0755,-0.0228,49,0.076923077,-0.039215686,172,0.075,0.075,4,,0,112,0.2174,0.3333,366,-0.0081,-0.0081,80.92485549,-0.0231,0.1067,1508,-0.0195,-0.0438,170898.591,0.0384,0.0236,623,-0.0371,-0.0142,1.424124514,0.0968,0.0211
202110,53053,"pierce, wa",560000,0.0182,0.1915,886,-0.0614,-0.2447,34,0.152542373,-0.055555556,980,-0.1373,-0.0041,32,-0.2,-0.5294,380,-0.0306,0.4844,1791,-0.0407,-0.0345,284.9768875,0.0011,0.1704,2000,0.0076,-0.0015,661151.6274,0.0053,0.1275,2677,-0.0477,-0.1159,2.021444695,0.0437,0.44
202110,45075,"orangeburg, sc",247900,0.1424,0.0825,132,0.0394,-0.1852,58,0.045045045,-0.447619048,32,-0.4286,-0.3846,0,-1,-1,20,-0.1667,-0.1667,39,-0.1875,-0.5301,119.9620973,0.0122,0.2249,2020,0.0895,-0.0578,322195,0.0389,0.1226,171,-0.0229,-0.302,0.295454545,-0.0825,-0.2169
202110,39029,"columbiana, oh",129900,-0.0466,0.0156,173,0.0422,0.2183,53,-0.094017094,-0.101694915,96,0.3333,0.8462,0,-1,,56,-0.0667,0.4,177,0.0727,0.0727,80.80882353,-0.0041,0.0473,1468,0.0055,-0.0767,188170.1333,-0.0276,-0.0264,350,0.0574,0.1401,1.023121387,0.0291,-0.1389
202110,12115,"sarasota, fl",510000,0.0462,0.275,953,0.0011,-0.6514,43,0.048780488,-0.348484848,780,0.0714,-0.2909,52,-0.1333,-0.7833,256,-0.1233,-0.5924,2068,0.0068,-0.1304,297.1984266,0.0452,0.3433,1730,0.0052,-0.0103,1073333.831,0.0584,0.3856,3021,0.005,-0.409,2.169989507,0.0124,1.3002
202110,42005,"armstrong, pa",119900,-0.077,-0.2112,89,0.1711,0.0471,50,0.075268817,-0.230769231,44,0.1,0.375,0,,,32,0.1429,0,62,-0.2439,-0.1389,58.11247576,0.4444,0.4305,1260,0.0032,0.0227,232639.7653,-0.1173,-0.1327,151,-0.0443,-0.0382,0.696629213,-0.3823,-0.1504
202110,42121,"venango, pa",115000,0.0181,0.1628,84,-0.0667,-0.4207,58,0.333333333,-0.317647059,36,0.2857,0.125,0,,,16,0,-0.3333,68,-0.0556,0.0462,60.38306452,-0.0466,0.3011,1360,0.0037,-0.0102,139666.9318,-0.1126,-0.0543,152,-0.0617,-0.2762,0.80952381,0.0095,0.3612
202110,5045,"faulkner, ar",299900,0.0807,0.1996,116,-0.1212,-0.3409,43,-0.065217391,-0.022727273,76,-0.24,-0.2083,0,-1,-1,36,0.8,-0.1818,198,-0.0917,0.8505,135.5661882,0.0301,0.1792,2247,0.0179,0.0761,364458.7436,0.0069,0.2654,314,-0.1029,0.1095,1.706896552,0.0554,1.0989
202110,26021,"berrien, mi",345000,0.0029,-0.039,317,-0.1501,-0.2452,58,0.183673469,-0.09375,148,-0.2885,-0.0976,0,,-1,112,-0.1765,0.0769,401,-0.0074,-0.2028,170.4887752,0.0189,0.0755,1924,0.011,-0.1524,618487.578,0.0086,0.0605,718,-0.0759,-0.2221,1.264984227,0.1819,0.0674
202110,26075,"jackson, mi",169900,-0.0558,-0.0556,414,-0.0024,-0.1737,57,0.2,0.325581395,212,0.0192,0.1042,0,,-1,108,-0.129,0.125,614,0.0099,4.5818,104.7142857,-0.0223,0.0417,1536,0.0075,-0.1007,234624.5181,-0.0478,0.0198,1028,0.0049,0.6825,1.483091787,0.018,1.2635
202110,40017,"canadian, ok",262990,-0.012,0.0958,329,-0.009,-0.2367,44,0.128205128,-0.022222222,208,0.04,-0.1034,20,-0.375,-0.1667,68,-0.15,-0.1053,501,-0.0705,0.0162,152.736,0.0212,0.1773,1831,-0.0124,-0.0312,332986.1093,0.0426,0.2286,830,-0.0471,-0.1017,1.522796353,-0.1007,0.3789
202110,6073,"san diego, ca",839000,0.0145,0.0553,3517,-0.081,-0.2647,47,0.105882353,0.958333333,2704,-0.0727,-0.2194,108,-0.2059,-0.3571,708,-0.2203,-0.3633,5736,-0.0309,-0.138,498.7115544,-0.0066,0.0541,1750,0.0075,-0.0017,1630992.604,0.0363,0.0823,9253,-0.0506,-0.191,1.630935456,0.0843,0.2398
202110,51059,"fairfax, va",599700,-0.0249,-0.076,1804,-0.0777,0.0146,35,0.014492754,0,1356,-0.096,-0.0661,48,0.2,-0.4783,768,-0.0943,0.1852,1866,0.0092,-0.0781,312.0893561,0.0031,0.0448,1816,-0.0244,-0.092,945611.4138,-0.0051,-0.0781,3670,-0.0355,-0.0347,1.034368071,0.0891,-0.104
202110,29095,"jackson, mo",230000,-0.0213,-0.1103,1242,-0.0072,0.0032,43,0.075,-0.022727273,804,-0.1336,-0.029,28,-0.125,0,468,-0.1875,0.0734,2016,-0.0632,0.006,145.2380952,0.0181,0.0543,1676,0.0024,-0.116,319481.7156,-0.0057,-0.0521,3258,-0.0426,0.0049,1.623188406,-0.097,0.0044
202110,37159,"rowan, nc",259900,-0.0279,0.0575,158,-0.076,-0.2217,37,0.121212121,-0.119047619,104,-0.2973,-0.1333,0,-1,-1,56,-0.2222,-0.125,191,0.0552,-0.1696,146.9411765,-0.0119,0.1934,1670,-0.0179,-0.0722,332143.6875,-0.072,0.0235,349,-0.0085,-0.194,1.208860759,0.1504,0.0759
202110,45021,"cherokee, sc",199900,0.0257,0.0527,65,0.0156,-0.1333,36,0.125,-0.470588235,56,0.75,0.75,0,,,12,0.5,,97,-0.1101,0.0659,112.097561,-0.0599,0.0615,1657,0.2639,0.0635,336016.6071,0.0575,0.57,162,-0.0636,-0.0241,1.492307692,-0.2108,0.279
202110,51019,"bedford, va",399000,-0.0253,0.0109,189,-0.0357,-0.2348,49,0.010309278,-0.125,112,-0.1515,0.0769,0,,-1,68,-0.0556,0.0625,270,0.0112,-0.1205,178.9961637,0.009,0.1723,2251,-0.0016,-0.1332,671123.8634,0.0174,0.1221,459,-0.0086,-0.1715,1.428571429,0.0663,0.1857
202110,28071,"lafayette, ms",389000,-0.0454,0.436,179,-0.105,-0.6263,69,-0.021276596,-0.303030303,64,-0.0588,-0.1111,28,2.5,,12,-0.4,-0.625,248,0.004,0.6316,176.3796909,-0.0119,0.2421,2053,-0.001,0.1038,547512.7735,0.0029,0.3641,427,-0.0447,-0.3233,1.38547486,0.1505,1.0681
202110,39043,"erie, oh",229900,-0.08,-0.1154,155,0.1151,-0.3775,39,-0.093023256,-0.338983051,112,0.0769,0,4,,0,48,0.2,-0.25,200,-0.1416,-0.0826,124.3631311,-0.0042,0.012,1688,-0.0365,-0.0398,359923.1827,-0.0098,0.1137,355,-0.0457,-0.2398,1.290322581,-0.3859,0.4148
202110,42043,"dauphin, pa",199900,0.0956,-0.1116,337,-0.0507,0.239,46,0.022222222,-0.021276596,268,0.0152,0.1964,12,0.5,-0.4,144,-0.0526,0.6364,643,-0.0417,0.1029,117.6985195,0.0812,0.0775,1734,0.0012,-0.1743,292163.8413,0.1644,0.01,980,-0.0448,0.1462,1.908011869,0.0179,-0.2354
202110,23031,"york, me",474300,0.054,0.1056,493,-0.0954,-0.2886,43,0.178082192,0.023809524,308,-0.172,-0.2667,8,-0.3333,-0.3333,120,-0.0625,-0.0909,177,-0.1194,-0.2203,290.4140669,0.0044,0.1421,1690,0,-0.0105,729554.2852,0.074,0.1812,670,-0.1019,-0.2717,0.359026369,-0.0098,0.0315
202110,20045,"douglas, ks",340000,0.097,0.1333,169,0.0903,-0.1634,36,-0.027027027,-0.142857143,132,0.0645,0.1786,0,,,60,0.3636,-0.0625,213,-0.0448,1.8784,156.4575646,-0.0126,0.1086,1975,0.0233,-0.0758,373400.5797,0.0497,-0.03,382,0.0106,0.3841,1.26035503,-0.1784,0.894
202110,40147,"washington, ok",145455,-0.0303,0.0774,87,0.0482,0.0235,44,0.142857143,-0.102040816,64,0.6,0.6,0,,,40,0.25,1,111,-0.1048,-0.0431,87.24311749,0.0241,0.2206,1748,0.0189,-0.0824,193510.3173,-0.0244,0.0147,198,-0.0435,-0.0149,1.275862069,-0.2181,-0.0888
202110,6039,"madera, ca",459000,0.0274,0.183,392,-0.0776,0.0426,44,0.047619048,-0.137254902,204,-0.1053,-0.1207,8,-0.5,0,96,-0.3143,0.2632,268,0.0268,-0.1677,223.5841082,0.0121,0.1974,2024,0.0072,0.0025,586620.0461,0.0426,0.1162,660,-0.0379,-0.0544,0.683673469,0.0696,-0.1727
202110,48181,"grayson, tx",350000,0.0622,0.3112,273,-0.0839,-0.3089,45,0.184210526,-0.196428571,168,-0.1064,0.0244,20,4,0,76,-0.2692,-0.3871,331,0.0508,-0.0434,171.6371681,0.0352,0.2948,2040,0.021,0.0241,439731.1345,0.0479,0.2246,604,-0.0147,-0.1849,1.212454212,0.1554,0.3365
202110,39101,"marion, oh",115000,-0.0796,0.0455,82,0.038,-0.0353,42,-0.034482759,0.909090909,56,0.0769,-0.1765,0,,,32,1,0,86,0.0238,-0.0549,91.38719512,-0.1012,0.1845,1476,0.0007,-0.0769,154762.3146,-0.0625,-0.0584,168,0.0307,-0.0455,1.048780488,-0.0145,-0.0218
202110,46103,"pennington, sd",344900,0.0073,0.1897,145,-0.0203,-0.1212,31,0.377777778,-0.205128205,120,-0.1429,0.4286,0,-1,-1,32,-0.4286,-0.2727,336,-0.1111,-0.0667,203.3430233,0.0537,0.3733,1700,-0.0105,-0.2119,467771.189,0.0049,-0.0461,481,-0.0856,-0.0838,2.317241379,-0.2368,0.1354
202110,22063,"livingston, la",284665,0.0279,0.1034,279,-0.0478,-0.3855,69,0.00729927,-0.041666667,116,0.2609,-0.275,8,0,-0.7778,36,-0.1818,-0.5909,453,-0.0904,-0.142,151.1886697,0.0083,0.1773,1977,0.0038,-0.0025,330410.7661,-0.0404,0.1096,732,-0.0746,-0.2546,1.623655914,-0.076,0.4607
202110,48213,"henderson, tx",329000,-0.0974,0.3766,409,-0.0399,-0.0911,48,0.129411765,-0.142857143,168,-0.2881,-0.3226,4,0,-0.5,128,0.0323,0.28,330,-0.127,0.003,173.6111111,-0.0482,0.3075,1860,-0.0067,0.012,542037.4005,-0.0056,0.1385,739,-0.0808,-0.0513,0.806845966,-0.0805,0.0757
202110,48157,"fort bend, tx",409000,0.028,0.1283,1385,-0.0475,-0.2726,38,0.04109589,-0.224489796,940,-0.0784,-0.0675,92,-0.3235,-0.7013,452,-0.2517,-0.1871,1956,-0.0121,-0.0838,157.6485872,0.0177,0.1894,2719,0.0104,-0.0338,520788.5425,0.0163,0.1284,3341,-0.0271,-0.1728,1.412274368,0.0505,0.291
202110,37001,"alamance, nc",295000,0,0.0536,270,-0.0625,-0.194,28,0.302325581,-0.125,280,-0.0541,-0.0667,8,0,-0.6,68,-0.2273,-0.15,353,-0.0661,0.279,136.5638767,-0.0003,0.1763,1365,-0.0842,-0.1366,354328.9164,-0.0672,0.0381,623,-0.0646,0.0196,1.307407407,-0.0051,0.4835
202110,36109,"tompkins, ny",295000,0,0.0208,67,-0.2024,-0.5864,60,0.538461538,0.016949153,44,-0.2667,-0.2667,0,,,16,-0.3333,-0.5556,134,-0.029,2.4359,157.6055523,-0.0014,0.1512,1719,-0.045,-0.183,398871.831,-0.0258,-0.0302,201,-0.0946,0,2,0.3571,1.7593
202110,17201,"winnebago, il",138000,-0.0136,-0.0482,616,-0.0253,0.0621,39,0.068493151,0.114285714,400,-0.0654,-0.0291,0,-1,-1,300,0.1905,0.3158,858,-0.0551,0.0035,92,0.01,0.1796,1560,-0.0139,-0.0925,189761.0235,-0.0266,0.0646,1474,-0.0429,0.0272,1.392857143,-0.0439,-0.0813
202110,37195,"wilson, nc",214900,0.0725,-0.0092,86,0.1622,0,42,-0.076923077,-0.236363636,60,0.0714,0.1538,0,,,24,0.2,0.2,138,-0.0072,-0.2291,115.2289007,-0.0042,0.0532,1692,0.0682,-0.1981,258631.5743,0.0467,-0.1713,224,0.0516,-0.1547,1.604651163,-0.2737,-0.4767
202110,48423,"smith, tx",364900,-0.0082,0.2184,478,-0.0572,-0.268,48,0.230769231,-0.094339623,240,-0.2771,-0.1429,8,0,1,92,-0.3429,-0.4103,571,0.0053,0.042,170.7638889,0.0206,0.2633,2141,-0.0384,-0.048,533339.531,0.0133,0.2747,1049,-0.0242,-0.1266,1.194560669,0.0742,0.3554
202110,17183,"vermilion, il",89900,0.0101,0.0576,333,-0.0177,-0.2109,715,0.04608632,1.084548105,48,-0.25,-0.1429,0,,,52,0.4444,0.0833,46,-0.0417,0.2778,58.99725275,0.0448,0.0658,1600,0.0168,0,118929.1108,0.0298,0.047,379,-0.0207,-0.1725,0.138138138,-0.0035,0.0528
202110,6083,"santa barbara, ca",2125000,0.0828,-0.0093,554,-0.0626,-0.3244,50,0,-0.206349206,364,-0.1415,-0.099,12,0,-0.4,72,0,-0.5135,408,0.0226,-0.2108,666.6666667,-0.0355,-0.0123,2150,0,-0.0444,6800824.93,0.094,0.4349,962,-0.0283,-0.2805,0.736462094,0.0613,0.106
202110,6085,"santa clara, ca",1298000,0.0031,0.0598,1099,-0.0902,-0.3466,33,0.081967213,-0.029411765,1328,-0.1003,-0.1421,40,0.1111,-0.1667,224,-0.1884,-0.4909,1727,-0.0046,0.0088,828.038674,0.0096,0.0711,1582,-0.0032,-0.0044,2008776.525,0.0462,0.1257,2826,-0.0398,-0.1674,1.571428571,0.1352,0.5536
202110,55043,"grant, wi",189900,0.1474,0.1237,80,0.0127,-0.0588,51,0.00990099,-0.203125,28,-0.2222,0,0,,,20,0,0,67,0.0308,0.1964,105.8333333,0.075,0.1438,1712,0.0373,-0.0864,315649.3187,0.3342,0.1636,147,0.0208,0.0426,0.8375,0.0147,0.1787
202110,51153,"prince william, va",459900,0.0113,0.0518,587,-0.0314,0.5529,31,0.068965517,-0.088235294,600,-0.0854,0.1111,32,1,-0.2727,260,-0.058,1.4074,1014,-0.0425,-0.0488,211.7009238,0.0025,0.1146,2100,0.0094,-0.0498,525904.3295,0.017,0.0509,1601,-0.0384,0.1087,1.727427598,-0.0201,-1.0927
202110,36113,"warren, ny",295500,-0.0147,-0.0147,491,-0.0081,-0.2328,962,0.033852767,0.736462094,68,0,-0.15,0,,-1,32,-0.1111,-0.5294,255,-0.0727,-0.3182,171.3709677,-0.0367,0.0004,1675,0.0012,-0.0324,572744.7461,-0.0546,0.0416,746,-0.0312,-0.2643,0.519348269,-0.0362,-0.065
202110,51710,"norfolk city, va",260000,-0.0189,0.0039,498,-0.1429,-0.0197,35,0.09375,0.029411765,320,-0.0244,0.0127,8,0,-0.3333,172,-0.0227,0.5357,3,0.5,2,169.9298116,-0.0136,0.0632,1593,-0.0056,-0.101,314135.9054,-0.0518,-0.0282,501,-0.1407,-0.0157,0.006024096,0.0026,0.0041
202110,13039,"camden, ga",310000,0.0516,0.069,132,0.1478,-0.4286,36,-0.217391304,-0.265306122,100,0.1364,0.0417,4,0,0,28,0.4,-0.4615,193,-0.0676,0.3403,158.4333098,0.0769,0.2315,2021,0.0212,-0.0232,376413.2129,0.0289,0.0736,325,0.0093,-0.1333,1.462121212,-0.3379,0.8387
202110,28149,"warren, ms",139900,-0.1201,-0.2714,67,0.0469,-0.2299,84,0.191489362,0.333333333,24,0.5,-0.25,0,,,8,-0.5,-0.6667,62,-0.0882,-0.2346,89.28571429,0.0286,-0.0793,1703,-0.0061,-0.2188,215165.625,-0.1525,-0.1398,129,-0.0227,-0.2321,0.925373134,-0.1371,-0.0057
202110,47165,"sumner, tn",415990,0.0612,0.2163,266,-0.0075,-0.2036,21,0.2,-0.045454545,284,-0.0405,0.0923,28,-0.3,-0.6818,96,0,0.3333,231,0.0087,-0.0335,197.475,0.008,0.2028,2075,0.0417,-0.0411,542427.5015,0.0069,0.2316,497,0,-0.1326,0.868421053,0.0139,0.1529
202110,17179,"tazewell, il",124900,-0.0495,0.0081,275,-0.0179,-0.3619,35,0.166666667,-0.375,156,-0.1522,-0.093,0,,-1,160,0.1765,-0.1489,269,-0.0182,-0.0912,84.9914966,0.0001,0.0792,1552,-0.069,-0.0628,178000.7042,-0.0533,0.1186,544,-0.0181,-0.2517,0.978181818,-0.0004,0.2914
202110,48303,"lubbock, tx",285000,0.0364,0.14,518,-0.0208,-0.1466,42,0.12,0,308,-0.0833,-0.0128,12,0,0.5,140,-0.1463,-0.1463,552,-0.0483,0.0222,137.2783083,0.0066,0.1517,2117,0.0028,-0.0098,337101.5935,-0.0007,0.0715,1070,-0.0352,-0.0671,1.065637066,-0.0308,0.176
202110,56021,"laramie, wy",370000,0.0014,0.0574,187,0.1472,-0.2429,22,0.023255814,-0.266666667,192,0.3333,0.4545,4,0,-0.5,52,0.1818,-0.1333,363,-0.0596,-0.1295,161.394448,-0.0081,0.1444,2467,0.0449,-0.049,432448.9853,-0.0233,0.1182,550,0.0018,-0.1717,1.941176471,-0.4269,0.2529
202110,55127,"walworth, wi",363990,-0.0055,0.141,332,-0.1003,-0.1762,65,0.171171171,0.160714286,144,0.0909,0,4,0,-0.5,92,-0.2069,-0.1154,229,-0.1423,-0.1124,204.0491356,0.0138,0.2172,1664,-0.0036,-0.0258,625596.0349,0.0696,0.0654,561,-0.1179,-0.1513,0.689759036,-0.0338,0.0496
202110,40079,"le flore, ok",199900,0.0835,0.2572,117,0.1359,0.1359,55,-0.009009009,-0.153846154,40,-0.0909,0.1111,0,,,12,-0.4,-0.25,10,-0.0909,0,119.7424893,0.0453,0.333,1658,0.0036,-0.0633,264341.6148,0.0545,0.2107,127,0.114,0.1239,0.085470085,-0.0213,-0.0116
202110,27141,"sherburne, mn",369900,-0.0068,0.0879,249,0.0247,-0.1473,35,0.09375,-0.054054054,156,-0.25,-0.1136,8,-0.5,-0.8,72,0.3846,0.6364,296,-0.1243,-0.1243,181.7647059,0.0109,0.1392,2040,-0.008,-0.0054,391703.5529,0.0042,0.1038,545,-0.062,-0.1349,1.18875502,-0.2022,0.0312
202110,40037,"creek, ok",185000,-0.0258,0.0883,66,-0.0833,-0.2326,52,0.238095238,0.130434783,36,0.125,-0.25,0,,,24,-0.1429,-0.3333,108,-0.0847,0.125,113.1578947,0.018,0.1327,1667,-0.0188,-0.02,306600.7865,0.345,0.3833,174,-0.0842,-0.044,1.636363636,-0.0025,0.5201
202110,17073,"henry, il",129900,0.0613,0.1809,192,0.0549,0.0492,141,-0.498220641,-0.312195122,56,0.1667,0.4,0,,,28,0.4,0.1667,91,-0.0619,-0.0619,74.16666667,-0.0071,0.0871,1582,0.0223,0.0547,156806.3911,0.0223,0.0934,283,0.0143,0.0107,0.473958333,-0.059,-0.0561
202110,17097,"lake, il",375000,-0.0208,-0.0964,1698,-0.0827,-0.3257,46,0.069767442,-0.163636364,1000,-0.1667,-0.1379,36,3.5,0,556,-0.1258,-0.2446,1802,-0.1205,-0.1427,177.5233645,-0.0011,0.0681,2123,-0.0339,-0.1436,626998.4019,-0.0011,-0.0153,3500,-0.1026,-0.2424,1.061248528,-0.0457,0.2265
202110,26163,"wayne, mi",154900,-0.0468,-0.0606,3153,0,0.0057,35,0.129032258,-0.166666667,1968,-0.0717,0.0766,56,-0.1765,-0.6216,1088,0.0543,0.1982,577,-0.0885,-0.2041,125.6684492,-0.031,0.0035,1260,-0.0179,-0.0762,240910.602,-0.0544,-0.1114,3730,-0.0148,-0.0337,0.183000317,-0.0178,-0.0483
202110,47189,"wilson, tn",429900,0.0008,0.0118,229,0.1927,-0.3144,19,0.117647059,-0.344827586,228,-0.0656,0.1176,24,-0.1429,-0.5714,60,0,-0.1667,166,0.0641,-0.1863,211.023622,0.0099,0.2591,1999,-0.006,-0.2201,584280.2271,-0.0116,0.2035,395,0.1351,-0.2658,0.72489083,-0.0876,0.1141
202110,17001,"adams, il",135500,0.0632,-0.0655,162,0.0318,-0.3222,43,0.061728395,-0.317460317,52,-0.35,-0.1333,0,,,28,0.4,-0.3636,20,-0.2308,-0.4444,91.17647059,0.0516,0,1527,0.019,-0.0084,195025.2632,0.1016,0.0678,182,-0.0055,-0.3382,0.12345679,-0.0421,-0.0272
202110,12015,"charlotte, fl",386703,0.0059,0.4067,663,-0.0104,-0.5089,50,0.086956522,-0.253731343,432,0.08,-0.1563,36,-0.5,-0.4,140,-0.2045,-0.5205,1168,0.0246,0.0174,219.2434211,0.0066,0.3454,1719,0.0053,0.0136,530597.3071,0.0119,0.4521,1831,0.0116,-0.267,1.761689291,0.0602,0.9113
202110,36087,"rockland, ny",550000,-0.009,0.0195,1426,-0.0118,-0.1989,564,0.05915493,1.82,248,0.1481,-0.2346,12,0.5,-0.4,100,0.1364,-0.4186,403,0,-0.0289,252.2090381,-0.0043,0.0401,2176,-0.0102,-0.022,687157.3663,-0.0116,0.0481,1829,-0.0092,-0.1667,0.282608696,0.0033,0.0495
202110,13313,"whitfield, ga",279900,0.0562,0.0849,176,0.1139,0.0414,41,-0.046511628,-0.145833333,112,0.1667,0.4737,0,-1,,68,0.3077,0.3077,184,-0.0366,0.0824,120.7482993,0.0069,0.2106,1700,0.0426,-0.1255,390696.8808,0.0603,0.3376,360,0.0315,0.0619,1.045454545,-0.1634,0.0395
202110,37021,"buncombe, nc",498900,-0.0001,0.0638,570,-0.0355,-0.3333,54,0.048543689,-0.217391304,328,-0.0465,-0.012,8,-0.3333,-0.8182,208,-0.0189,-0.2464,638,-0.0047,-0.0215,264.9625935,-0.02,0.1246,1931,0.0185,-0.0694,816518.7632,-0.0049,0.1963,1208,-0.0195,-0.1984,1.119298246,0.0347,0.3567
202110,38017,"cass, nd",340000,0.0027,0.1907,406,-0.0287,-0.3452,68,0.0625,0.152542373,152,-0.1739,-0.2692,32,1,0.3333,112,-0.1765,-0.4717,101,-0.1062,-0.2519,136.9815267,0.0092,0.1495,2424,-0.0098,0.0539,368765.6728,-0.0019,0.1186,507,-0.0452,-0.3285,0.248768473,-0.0216,0.031
202110,30063,"missoula, mt",650000,0.0237,0.2172,164,-0.1183,-0.3279,52,0.094736842,-0.212121212,68,-0.4516,-0.3704,0,,,32,0,-0.1111,281,-0.0539,-0.1459,286.5404837,0.0334,0.2403,2368,-0.0137,-0.0287,897397.3763,0.0181,0.1046,445,-0.0787,-0.2234,1.713414634,0.1166,0.3651
202110,20173,"sedgwick, ks",235000,0.0562,-0.0105,633,-0.0247,-0.2117,41,-0.012048193,-0.068181818,496,-0.0159,-0.0236,36,2,0.125,224,-0.1385,-0.2632,1164,-0.0268,-0.0102,109.6654275,0.0119,0.0764,2015,0.0015,-0.0841,283687.3615,0.0012,-0.0199,1797,-0.026,-0.092,1.838862559,-0.004,0.3744
202110,32510,"carson city, nv",565000,0.0226,0.4487,75,-0.1176,0.3158,37,0,-0.097560976,48,-0.25,0.2,0,-1,,36,-0.1818,1.25,124,0.1071,0.1698,292.6829268,0.018,0.2212,1973,0.0582,0.1716,1402625.239,0.0778,0.2598,199,0.0102,0.2209,1.653333333,0.3357,-0.2063
